hex,type,flight,r,t,alt_baro,gs,track,baro_rate,lat,lon,nic,rc,seen_pos,mlat,tisb,messages,seen,rssi,is_spoofed
a37efc,other,UPS167  ,N324UP,B763,35050,470.0,211.5,0,7.229888,105.696574,0,0,5.758,[],[],5580899,5.5,-15.5,False
8a0377,other,CTV952  ,PK-GLN,A320,20775,380.0,280.0,480,-5.79689,105.791264,0,0,3.792,[],[],333010,3.5,-27.2,False
8881c0,adsb_icao,BAV1671 ,VN-A261,E190,8275,253.2,166.29,3648,21.077911,105.947055,8,186,0.143,[],[],609062,0.1,-18.2,False
8a073a,other,WON1753 ,PK-WJJ,AT76,17000,250.0,120.0,0,-4.013827,105.999409,0,0,3.792,[],[],203872,3.5,-33.9,False
8a08b1,other,MYU2201 ,PK-MYJ,B734,32000,430.0,211.7,0,7.790955,106.042227,0,0,3.792,[],[],1858574,3.5,-15.5,False
8880cd,adsb_icao,VJC469  ,VN-A690,A320,22650,381.9,156.05,2016,20.517899,106.093473,8,186,0.163,[],[],195549,0.0,-5.6,False
8881b9,adsb_icao,VAG203  ,VN-A288,A321,24400,453.8,159.49,704,20.306459,106.29672,8,186,0.0,[],[],205750,0.0,-10.4,False
8a0837,other,LNI3214 ,PK-LSK,B739,9900,270.0,320.0,2200,-5.971527,106.406638,0,0,3.792,[],[],602976,3.5,-27.3,False
8881a7,adsb_icao,VJC168  ,VN-A522,A321,37000,454.0,328.24,0,19.022501,106.424211,0,0,0.596,[],[],1261867,0.6,-24.0,False
8881bc,other,BAV1041 ,VN-A266,E190,8650,260.0,180.0,-1400,9.197186,106.49493,0,0,3.792,[],[],1092888,3.5,-5.3,False
8881a2,adsb_icao,BAV1261 ,VN-A597,A321,26150,464.3,141.03,832,20.083511,106.503034,8,186,0.331,[],[],1139628,0.1,-13.8,False
8881a4,adsb_icao,BAV1152 ,VN-A593,A20N,9050,309.9,46.83,2944,10.881866,106.572308,8,186,12.799,[],[],1317954,0.6,-7.2,False
888145,adsb_icao,PIC6000 ,VN-A569,A320,2900,232.5,248.29,3328,10.789785,106.581887,8,186,0.57,[],[],854165,0.6,-6.7,False
8a07b7,adsb_icao,AWQ386  ,PK-AZN,A320,38000,453.2,294.93,96,-0.820856,106.621604,8,186,3.675,[],[],967470,1.7,-36.6,False
88809c,other,HVN1258Z,VN-A339,A321,34975,450.0,310.0,60,16.997339,106.699121,0,0,5.758,[],[],810834,5.5,-27.8,False
88809a,other,HVN1460 ,VN-A336,A321,18425,410.0,20.0,1600,11.32602,106.721625,0,0,3.792,[],[],364199,3.5,-9.5,False
8a0516,adsb_icao,BTK6061 ,PK-LAM,A320,12325,353.0,109.36,1472,-6.056259,106.732876,8,186,4.94,[],[],334763,3.8,-23.8,False
7808c6,adsb_icao,CCA4503 ,B-6918,A320,29100,466.2,136.83,-96,30.549347,106.759424,8,186,5.075,[],[],9164,4.4,-19.1,False
8a0827,other,BTK6805 ,PK-LDJ,B738,2175,160.0,240.0,0,-6.064865,106.779801,0,0,3.792,[],[],616203,3.5,-33.5,False
8a0517,other,BTK6881 ,PK-LAO,A320,3825,240.0,180.0,0,-5.903988,106.828261,0,0,5.801,[],[],247083,5.5,-28.5,False
06a0b9,other,QTR956  ,A7-BCU,B788,8600,250.0,180.0,-700,-5.688777,106.85137,0,0,3.792,[],[],5193603,3.5,-34.4,False
7802f4,adsb_icao,CSN3280 ,B-5195,B738,37100,393.3,177.67,-32,29.384704,106.886686,7,371,5.075,[],[],126288,2.5,-18.5,False
76cee7,other,SIA8103 ,9V-SWG,B77W,37000,480.0,161.0,,-4.09108,106.903257,0,0,3.792,[],[],2792378,3.5,-34.4,False
7504aa,adsb_icao,AXM1775 ,9M-RAO,A320,34000,456.1,268.62,0,1.389165,106.914589,8,186,0.199,[],[],1807032,0.0,-28.4,False
781837,other,CSZ9218 ,B-30CL,A20N,33150,410.0,170.0,0,28.621445,106.924967,0,0,3.845,[],[],307964,3.6,-19.0,False
780d39,other,CBJ5614 ,B-1622,A320,29100,410.0,170.0,120,28.003173,106.95939,0,0,3.735,[],[],33614,3.5,-20.1,False
76cefa,other,SIA950  ,9V-SWZ,B77W,15200,290.0,160.0,-1980,-5.336516,106.96218,0,0,5.801,[],[],2007758,5.5,-27.7,False
76cd04,adsb_icao,SIA8259 ,9V-SHD,A359,43000,,,,9.134674,106.996036,8,186,36.244,[],[],3356595,34.2,-16.6,False
888158,adsb_icao,VJC130  ,VN-A653,A21N,22225,435.0,35.08,1344,11.426834,107.11168,8,186,0.57,[],[],507388,0.6,-2.5,False
8880ea,other,VJC628  ,VN-A655,A320,28175,450.0,20.0,1340,12.149203,107.177028,0,0,9.888,[],[],8636,9.7,-6.2,False
888144,adsb_icao,PIC6052 ,VN-A568,A320,28200,431.2,37.08,1472,11.735773,107.348328,8,186,0.57,[],[],650297,0.6,-11.4,False
888041,other,VJC242  ,VN-A687,A321,28850,470.0,20.0,0,12.430527,107.376346,0,0,3.845,[],[],1575812,3.6,-9.8,False
88815a,adsb_icao,VJC462  ,VN-A657,A321,35050,471.8,356.6,64,15.850754,107.668088,8,186,0.241,[],[],1636280,0.2,-15.1,False
8880ac,other,HVN1370 ,VN-A601,A321,30975,450.0,6.3,-280,13.643995,107.706732,0,0,3.845,[],[],854793,3.6,-10.2,False
8881b1,other,VJC488  ,VN-A535,A321,37000,450.0,359.7,60,14.477097,107.843928,0,0,3.845,[],[],829624,3.6,-11.2,False
77058d,adsc,UL604   ,4R-ALM,A333,37004,551.0,128.0,0,-17.629795,107.905312,0,0,4.44,[],[],3757054,3.3,-24.4,False
88811c,adsb_icao,VJC120  ,VN-A672,A320,37000,449.3,2.17,0,15.838468,107.966619,8,186,0.691,[],[],1196440,0.2,-14.9,False
888193,other,VJC270  ,VN-A531,A21N,35000,460.0,350.0,0,15.113251,107.983463,0,0,3.769,[],[],1366831,3.5,-7.0,False
888137,other,VJC370  ,VN-A642,A321,30975,450.0,20.0,0,13.93927,107.988739,0,0,3.845,[],[],1596713,3.6,-8.6,False
8880ae,other,HVN206  ,VN-A603,A321,30975,460.0,20.0,220,14.630484,108.00929,0,0,3.845,[],[],475435,3.6,-9.6,False
75020c,other,MAS871  ,9M-MXL,B738,37000,450.0,120.0,,-3.673645,108.066923,0,0,9.761,[],[],237230,9.6,-33.2,False
4bb474,adsc,,TC-MCT,B744,41100,487.0,173.74,-32,24.372311,108.094826,0,0,728.041,[],[],5387299,644.2,-19.3,False
8880df,adsb_icao,HVN5563 ,VN-A861,B789,37975,489.3,178.01,0,13.125729,108.134862,8,186,7.837,[],[],3204010,7.8,-14.3,False
888127,other,VJC671  ,VN-A676,A320,25300,390.0,180.0,0,14.076233,108.15557,0,0,3.845,[],[],1013315,3.6,-28.6,False
888189,adsb_icao,HVN243  ,VN-A874,B78X,40000,493.0,155.05,-96,16.128023,108.16197,8,186,0.691,[],[],1293856,0.2,-12.5,False
86ef6c,other,ANA836  ,JA897A,B789,33025,490.0,30.0,,-3.788049,108.181615,0,0,5.801,[],[],2759216,5.5,-26.7,False
8881c3,adsb_icao,BAV1033 ,VN-A260,E190,36000,442.1,181.17,0,15.483536,108.185698,8,186,0.691,[],[],1192797,0.2,-18.2,False
888184,adsb_icao,HVN1947 ,VN-A506,A21N,ground,17.5,,,16.048965,108.20106,8,186,0.691,[],[],1338338,0.7,-3.5,False
8881a6,adsb_icao,BAV150  ,VN-A598,A20N,ground,0.0,,,16.052631,108.201991,8,186,48.754,[],[],879422,48.8,-2.8,False
88812c,adsb_icao,HVN7128 ,VN-A398,A321,2600,159.5,352.07,-736,15.901127,108.221169,8,186,0.691,[],[],976007,0.7,-15.7,False
888155,other,VJC649  ,VN-A647,A321,32000,430.0,220.0,0,11.499427,108.292285,0,0,3.792,[],[],1399308,3.5,-16.2,False
8a0739,other,WON1970 ,PK-WJI,AT76,15000,220.0,90.0,0,-6.894653,108.339114,0,0,3.792,[],[],44837,3.5,-24.2,False
8a02ee,other,LNI710  ,PK-LJS,B738,35000,440.0,20.0,-190,-2.057469,108.452343,0,0,3.769,[],[],265072,3.5,-26.1,False
780f4a,other,CES2149 ,B-8390,A319,11300,270.0,230.0,1660,34.27565,108.55092,0,0,5.801,[],[],18212,5.5,-17.9,False
78168a,other,HXA4119 ,B-307T,A320,34025,500.0,20.0,-60,32.35675,108.621716,0,0,5.801,[],[],190167,5.5,-30.0,False
8a0241,other,GIA312  ,PK-GFH,B738,35000,460.0,100.0,60,-6.876755,108.640587,0,0,3.792,[],[],307494,3.5,-24.7,False
8a03b3,other,CTV663  ,PK-GLY,A320,36225,440.0,250.0,-2040,-5.631821,108.661815,0,0,3.792,[],[],672173,3.5,-31.3,False
888135,adsb_icao,VJC019  ,VN-A640,A321,38000,464.5,161.68,0,14.942105,108.707019,8,186,4.086,[],[],1487466,4.1,-28.7,False
88813c,adsb_icao,VJC1206 ,VN-A633,A321,21250,449.2,40.21,-2624,12.379028,108.73633,8,186,0.57,[],[],484247,0.6,-11.0,False
780a1e,adsb_icao,HKC324  ,B-LNY,A332,39100,489.6,50.72,-128,19.161413,108.812689,8,186,0.0,[],[],1981159,0.0,-19.9,False
781b73,other,,B-650V,AJ27,26600,410.0,350.0,,33.41803,108.855231,0,0,33.951,[],[],2642,33.8,-27.3,False
781871,other,JOY1501 ,B-20E5,B738,21925,390.0,170.0,1210,33.630966,109.004345,0,0,5.801,[],[],923,5.5,-20.6,False
780dc9,other,CQH6187 ,B-1672,A320,29775,450.0,130.0,0,33.833542,109.07008,0,0,9.799,[],[],98020,9.6,-16.6,False
8a0505,other,BTK6222 ,PK-LBZ,B738,3175,220.0,230.0,0,0.173407,109.297012,0,0,9.761,[],[],135884,9.6,-25.0,False
76d1c5,adsb_icao,TGW980  ,9V-TNE,A20N,39000,443.3,23.67,0,11.178726,109.340294,8,186,6.803,[],[],1247714,6.8,-15.3,False
78149f,adsb_icao,CSN5027 ,B-1169,B789,37975,465.2,231.28,0,19.813331,109.410245,8,186,0.143,[],[],703313,0.0,-30.4,False
4b8472,adsb_icao,QTR8409 ,TC-ACR,B744,30025,494.4,231.32,-64,19.802216,109.480378,8,186,2.664,[],[],7199433,2.7,-24.5,False
a8058a,other,FDX9079 ,N616FE,MD11,30975,480.0,120.0,570,-5.647202,110.579115,0,0,3.735,[],[],3072633,3.5,-25.7,False
7504a7,other,9MWSD   ,9M-WSD,B350,13325,220.0,50.0,1280,1.759369,110.716863,0,0,3.792,[],[],130695,3.5,-17.4,False
a3866a,other,UPS146  ,N326UP,B763,32000,,216.1,,15.020219,110.792999,0,0,3.845,[],[],847370,3.6,-23.6,False
71bc15,adsc,OZ588   ,HL7415,B744,37096,497.0,91.0,16,40.638428,110.98217,0,0,225.055,[],[],5082209,163.6,-19.6,False
8a040a,other,GIA434  ,PK-GNA,B738,35000,450.0,80.0,120,-6.985977,111.014472,0,0,3.845,[],[],387520,3.6,-24.8,False
8a0643,other,LKN190  ,PK-NAJ,B737,19425,390.0,52.5,,-3.334488,111.144213,0,0,39.96,[],[],93419,39.8,-26.0,False
8a0227,other,LNI656  ,PK-LGW,B739,33000,460.0,80.0,-160,-6.992294,111.393127,0,0,3.735,[],[],160116,3.5,-25.9,False
780e29,adsb_icao,CHH7075 ,B-6060,B738,31100,459.5,18.4,32,22.212845,111.631231,8,186,1.923,[],[],58579,0.0,-19.8,False
8a0831,other,BTK6590 ,PK-LDL,B738,35000,450.0,110.0,-30,-7.271134,112.084982,0,0,3.735,[],[],372106,3.5,-26.2,False
424493,other,SBI5221 ,VQ-BSD,A20N,24300,390.0,114.1,,52.364594,112.099915,0,0,5.85,[],[],1698834,5.6,-24.0,False
75049f,adsb_icao,AXM5130 ,9M-RAL,A20N,37000,432.7,75.55,0,4.911621,112.14355,8,186,0.541,[],[],2141508,0.0,-19.2,False
780e8e,adsb_icao,CBJ5569 ,B-8170,A320,35125,504.3,46.37,0,22.877352,112.266744,8,186,0.48,[],[],209920,0.0,-19.1,False
8a026a,other,LNI625  ,PK-LHQ,B739,36000,470.0,220.0,1150,-5.424686,112.27658,0,0,3.735,[],[],237762,3.5,-21.8,False
75010a,adsb_icao,,9M-AFE,A320,32675,431.7,103.94,-1472,4.721747,112.3147,7,371,11.838,[],[],2381766,11.8,-22.0,False
7817a7,adsb_icao,CSZ9311 ,B-30AE,A20N,23600,374.8,237.75,0,22.258859,112.353872,8,186,0.0,[],[],225182,0.0,-18.9,False
780fd1,other,CSZ9421 ,B-7749,B738,27600,414.0,303.0,0,24.29734,112.46134,0,0,23.895,[],[],157619,23.7,-24.3,False
8a0309,other,LNI591  ,PK-LJY,B738,12750,350.0,300.0,0,-7.201212,112.599729,0,0,3.735,[],[],159764,3.5,-22.0,False
78110f,adsb_icao,CXA8375 ,B-7825,B738,25600,392.3,267.81,0,22.473907,112.645868,8,186,0.0,[],[],99440,0.0,-17.4,False
8a02ca,other,AWQ8440 ,PK-AXT,A320,36000,440.0,280.0,60,-7.369312,112.757705,0,0,3.845,[],[],298522,3.6,-26.4,False
780739,adsb_icao,CHH7558 ,B-5580,B738,14775,390.1,94.26,-64,23.046337,112.837118,8,186,0.0,[],[],96844,0.0,-13.8,False
78046a,adsb_icao,CSZ9321 ,B-6352,A320,22775,294.0,269.42,1920,22.24498,112.856706,8,186,0.221,[],[],97157,0.0,-12.9,False
405f31,adsc,D595    ,G-DHLF,B763,34016,493.0,294.0,0,-3.155994,113.024597,0,0,335.063,[],[],2623813,273.7,-26.6,False
78147a,adsb_icao,CSN5013 ,B-300U,A333,,277.1,171.49,2368,23.367082,113.051097,8,186,54.824,[],[],612873,6.1,-29.4,False
8a03aa,other,CTV441  ,PK-GLP,A320,36025,460.0,210.0,-30,-5.341507,113.341525,0,0,9.888,[],[],880763,9.7,-25.3,False
780cc9,adsb_icao,CHB6229 ,B-1897,A320,8400,278.9,139.8,-768,22.819794,113.431141,8,186,0.0,[],[],23927,0.0,-10.8,False
78110b,adsb_icao,CHH7175 ,B-7379,B738,22600,395.5,331.94,1120,23.43691,113.441315,8,186,1.923,[],[],93537,0.0,-20.3,False
780590,adsb_icao,CQN2081 ,B-6576,A320,19700,379.9,329.99,0,23.19968,113.595378,8,186,0.221,[],[],54700,0.0,-11.8,False
7815f8,adsb_icao,CSS7291 ,B-208R,B763,9350,269.8,201.53,2304,22.615723,113.636386,8,186,0.221,[],[],703727,0.0,-3.8,False
780dd6,adsb_icao,,B-1505,B738,6675,298.2,1.92,2176,22.871952,113.741964,8,186,4.648,[],[],167501,0.8,-24.1,False
7811ab,adsb_icao,CSZ9329 ,B-1478,B738,4925,248.0,331.06,128,22.752686,113.745321,8,186,2.483,[],[],180702,2.5,-24.5,False
801404,adsb_icao,IGO9149 ,VT-ILB,A21N,27475,434.8,227.98,832,21.136276,113.799683,8,186,0.421,[],[],605035,0.4,-16.5,False
76cd0a,adsb_icao,SIA1    ,9V-SHJ,A359,ground,24.5,,,22.300407,113.90241,8,186,1.378,[],[],2717656,1.4,-22.7,False
75841b,adsb_icao,CEB272  ,RP-C3347,A333,ground,9.2,,,22.317204,113.92429,8,186,4.111,[],[],1682071,4.1,-15.3,False
780a7b,adsb_icao,HKC4568 ,B-LNV,A332,ground,5.2,70.31,,22.301653,113.92732,8,186,36.257,[],[],1736126,36.3,-12.5,False
7805b3,adsb_icao,CSS6899 ,B-2899,B752,3700,233.6,245.19,-1088,22.529755,113.969222,8,186,23.165,[],[],310808,5.7,-25.2,False
75029c,adsb_icao,AXM5744 ,9M-AQM,A320,33025,454.0,89.37,32,4.865128,114.01133,7,371,0.024,[],[],379041,0.0,-8.8,False
750467,adsb_icao,AXM5302 ,9M-AGU,A320,31000,425.2,61.02,0,4.649918,114.090969,8,186,0.024,[],[],2279220,0.0,-7.0,False
8a0813,other,BTK8060 ,PK-LZT,B738,21175,390.0,100.0,-830,-8.10379,114.132121,0,0,54.09,[],[],111270,53.9,-23.8,False
750066,adsb_icao,MWG3221 ,9M-MWC,AT75,10500,,,-1472,4.256836,114.192919,8,186,0.343,[],[],1370370,0.0,-6.0,False
899103,adsb_icao,CAL5838 ,B-18717,B744,9550,283.9,113.68,2624,22.288925,114.192943,8,186,0.102,[],[],5371011,0.1,-11.4,False
780b1b,adsb_icao,CHH7395 ,B-5798,B738,15775,386.2,61.38,2464,22.911392,114.20393,8,186,1.93,[],[],79775,1.9,-21.2,False
7811ef,adsb_icao,CHH7691 ,B-1489,B738,31100,477.3,51.98,,23.653425,114.342335,8,186,59.586,[],[],176522,1.6,-22.3,False
780a1d,adsb_icao,CPA3642 ,B-LJE,B748,14000,404.9,110.99,2304,22.080704,114.504598,8,186,0.722,[],[],2788793,0.4,-14.8,False
8a0445,other,LKN280  ,PK-NAM,B735,14450,360.0,120.0,-1600,-8.266434,114.694752,0,0,5.758,[],[],301554,5.5,-26.4,False
8a027c,other,WON1885 ,PK-WFP,AT75,325,,269.9,,-8.747543,115.190068,0,0,3.769,[],[],17161,3.5,-49.5,False
7504ac,adsb_icao,AXM6072 ,9M-RAP,A20N,12350,376.2,60.37,-2176,5.413742,115.426506,8,186,0.024,[],[],3430572,0.0,-6.7,False
7bd023,adsb_icao,HYT9055 ,B-2812,B752,36000,419.8,212.25,0,21.67677,115.458628,8,186,8.171,[],[],1625190,6.1,-23.0,False
7c120e,adsb_icao_nt,DUO     ,VH-DUO,RV6,3350,142.7,196.28,,-32.240357,115.798813,6,926,0.424,[],[],44212,0.0,-16.0,False
750287,adsb_icao,AXM6351 ,9M-AQH,A320,12625,290.7,250.51,3328,5.916229,115.80358,7,371,0.062,[],[],1476480,0.1,-8.9,False
7c7a65,adsb_icao,YGN     ,VH-YGN,C172,ground,6.2,,,-32.093685,115.882457,9,75,4.958,[],[],883032,5.0,-23.9,False
7c4cd1,adsb_icao,PGJ     ,VH-PGJ,R22,450,63.7,313.73,,-32.083616,115.885919,8,186,0.104,[],[],1276565,0.0,-4.8,False
7c7fb2,adsb_icao,ZIC     ,VH-ZIC,RV7,,108.7,115.62,,-32.106308,115.888678,8,186,0.243,[],[],102898,0.0,-10.0,False
8a04ce,other,BTK6656 ,PK-LBS,B738,6600,240.0,320.0,60,-8.562561,115.92415,0,0,11.835,[],[],410665,11.7,-23.8,False
7cf66e,adsb_icao_nt,TUG 43  ,,,ground,0.9,210.94,,-31.927929,115.958702,9,75,45.966,[],[],8316,45.4,-21.0,False
7cf634,adsb_icao_nt,1DCR499 ,,,ground,12.8,239.06,,-31.938268,115.958703,8,186,5.85,[],[],205586,5.8,-23.5,False
7cf62d,adsb_icao_nt,,,,ground,12.8,194.06,,-31.933241,115.962921,9,75,8.468,[],[],219979,8.5,-25.1,False
7c6b12,adsb_icao,JST110  ,VH-VFO,A320,ground,20.5,194.06,,-31.950442,115.965598,8,186,0.722,[],[],3000951,0.7,-18.9,False
7cf631,adsb_icao_nt,1DZD775 ,,,ground,6.8,182.81,,-31.93895,115.971021,8,186,43.268,[],[],34577,43.3,-20.6,False
8a061e,other,CTV670  ,PK-GQT,A320,5125,230.0,130.0,-510,-8.590331,116.068094,0,0,3.769,[],[],138366,3.5,-34.0,False
7c4715,adsb_icao,OBR     ,VH-OBR,SR22,7500,167.1,150.21,,-32.443791,116.09578,8,186,0.163,[],[],132087,0.0,-5.9,False
7bb0b7,other,,B-2685,B737,9350,225.0,340.9,4864,39.66241,116.35699,0,0,23.865,[],[],79003,23.7,-27.2,False
7c2936,adsb_icao,IFC     ,VH-IFC,RV14,3250,136.2,33.92,0,-32.020352,116.379295,8,186,0.374,[],[],10413,0.0,-23.8,False
7c6842,adsb_icao,NWK1628 ,VH-UVO,A320,13675,368.5,44.01,2208,-31.71199,116.431842,8,186,0.0,[],[],2968842,0.0,-8.6,False
8a082a,other,LNI264  ,PK-LSJ,B739,9125,270.0,360.0,,-1.753372,116.458151,0,0,3.735,[],[],543506,3.5,-27.5,False
7503c4,adsb_icao,AXM6269 ,9M-AJN,A320,16500,321.6,292.1,-1632,5.495361,116.5628,8,186,0.004,[],[],1614387,0.0,-9.2,False
8a06ac,other,WON1865 ,PK-WHZ,AT76,13225,220.0,260.0,0,-8.581879,116.581002,0,0,3.735,[],[],34865,3.5,-25.3,False
7c4000,adsb_icao,MXE     ,VH-MXE,RV7,2875,140.9,208.38,192,-31.734329,116.657625,8,186,0.062,[],[],25212,0.1,-11.4,False
7c7796,adsb_icao,UTY7872 ,VH-XWO,F100,22725,396.7,29.28,1216,-31.233307,116.694192,8,186,0.374,[],[],1945708,0.1,-20.6,False
8a0633,other,BTK6561 ,PK-LUO,A320,38025,460.0,245.5,,-1.05249,116.76074,0,0,27.923,[],[],240255,27.7,-27.3,False
8a031e,other,LNI760  ,PK-LKJ,B738,2000,140.0,66.5,,-1.310771,116.793997,0,0,9.761,[],[],70969,9.6,-26.8,False
7802bf,adsb_icao,CSZ8952 ,B-6297,A320,34125,385.8,252.03,-64,23.714036,116.858515,8,186,0.421,[],[],41776,0.4,-18.3,False
8a0803,other,PKDGO   ,PK-DGO,B733,33025,420.0,73.7,,-1.377548,116.963382,0,0,3.735,[],[],73404,3.5,-27.7,False
7812ab,adsb_icao,FZA6761 ,B-1350,B738,35100,443.0,174.56,-96,37.557647,117.131036,8,186,43.367,[],[],1621,43.4,-21.3,False
781b9e,adsb_icao,UEA2244 ,B-323X,A320,34100,396.0,270.58,64,24.222852,117.347821,8,186,0.199,[],[],305698,0.2,-16.9,False
7810b3,adsb_icao,CXA8143 ,B-1580,B738,14800,396.9,183.9,0,38.839184,117.374268,8,186,0.805,[],[],111622,0.8,-10.2,False
780358,adsb_icao,CXA8405 ,B-5688,B738,25600,363.6,261.94,576,24.215607,117.415212,8,186,2.439,[],[],123304,1.1,-23.6,False
781202,adsb_icao,GCR7915 ,B-3265,E195,11425,275.8,108.83,2688,39.222702,117.465044,8,186,18.413,[],[],240740,0.8,-17.7,False
8a0821,other,BTK6541 ,PK-LZV,B738,36000,450.0,289.4,60,-8.478,117.552622,0,0,9.888,[],[],518399,9.7,-23.9,False
4ba88f,adsc,TK6482  ,TC-JDO,A332,41100,431.0,180.0,16,34.72538,117.828197,0,0,1169.075,[],[],4338798,1103.9,-22.8,False
780a0c,adsb_icao,CPA366  ,B-LAO,A333,33100,510.0,48.34,0,23.372452,117.841703,8,186,0.421,[],[],323560,0.4,-15.1,False
7bb136,adsb_icao,CXA8587 ,B-5212,B737,21350,393.5,355.04,2080,25.197749,118.119507,8,186,0.705,[],[],227641,0.2,-22.5,False
781677,adsb_icao,CSS7320 ,B-20A2,B763,30100,425.0,226.05,0,25.052444,118.438721,8,186,0.199,[],[],704466,0.2,-14.1,False
780e48,adsb_icao,CXA8079 ,B-6486,B738,23150,439.3,46.75,1792,25.211334,118.76297,8,186,0.421,[],[],238050,0.2,-15.9,False
7804b3,other,CES2805 ,B-6366,A321,7200,271.1,268.0,2560,31.810215,118.76557,0,0,5.758,[],[],9,5.5,-49.5,False
7c6c25,adsb_icao,VOZ1481 ,VH-VNB,A320,37000,472.1,24.39,,-27.014915,118.851312,8,186,0.202,[],[],2336108,0.0,-4.9,False
ac3fc5,adsb_icao,FDX5152 ,N889FD,B77L,33000,524.3,133.07,0,18.043076,118.902957,8,186,2.341,[],[],5025946,0.6,-16.7,False
899148,adsb_icao,MDA761  ,B-16852,AT76,10100,240.7,295.07,0,23.941132,119.105784,8,186,0.421,[],[],1815232,0.4,-9.0,False
a62778,adsb_icao,GTI8765 ,N496MC,B744,33000,530.6,46.83,0,23.015213,119.246704,8,186,0.56,[],[],5230800,0.6,-10.6,False
78029e,adsb_icao,CKK287  ,B-2425,B744,34100,400.9,228.24,0,29.623004,119.336189,8,186,4.932,[],[],171346,0.4,-17.1,False
781b12,adsb_icao,CCA1741 ,B322G,A20N,,356.8,234.93,1984,29.76059,119.509383,8,186,53.422,[],[],195389,6.6,-16.8,False
70c0f6,adsb_icao,OMA844  ,A4O-SE,B789,26275,471.4,265.62,,14.404519,119.5525,8,186,25.157,[],[],4098076,14.5,-28.1,False
aa95da,other,WGN6465 ,N781SN,MD11,9125,240.0,190.0,-1530,26.079541,119.562255,0,0,3.792,[],[],2717386,3.5,-27.3,False
7810bc,other,CCA611  ,B-8689,A333,34100,408.4,323.6,0,32.546402,119.578326,0,0,17.748,[],[],1931886,17.6,-23.3,False
899147,adsb_icao,MDA341  ,B-16851,AT76,1825,85.1,17.8,-512,23.470987,119.593353,8,186,4.034,[],[],1957759,1.8,-22.1,False
780a6e,adsb_icao,CPA3682 ,B-LJK,B748,31025,546.1,46.48,64,23.280728,119.723104,8,186,0.421,[],[],2404882,0.4,-11.1,False
899134,adsb_icao,EVA6358 ,B-16785,B77L,29000,494.3,32.69,128,23.545144,119.826171,8,186,0.759,[],[],4338215,0.2,-9.1,False
7800ce,other,CES2789 ,B-8498,A320,13975,310.5,280.0,,31.505391,119.836121,0,0,3.792,[],[],22277,3.5,-25.7,False
781433,adsb_icao,CSZ9911 ,B-300M,A20N,31100,530.0,60.0,,27.413177,119.887166,0,0,57.499,[],[],297651,9.8,-27.9,False
c038a7,adsb_icao,ACA7259 ,C-FVLU,B789,40000,438.5,225.92,-160,23.885376,119.962107,8,186,0.367,[],[],378297,0.2,-7.5,False
89900e,adsb_icao,EVA395  ,B-16740,B77W,40000,480.2,181.67,0,22.078283,120.037384,8,186,1.843,[],[],542891,0.4,-16.3,False
7580b3,adsb_icao,GAP2782 ,RP-C8615,A320,15850,338.0,23.91,-832,13.871729,120.114826,8,186,15.783,[],[],1531124,15.8,-26.4,False
8991ab,adsb_icao,CAL601  ,B-18359,A333,26100,421.9,214.67,1408,24.566483,120.384623,8,186,0.061,[],[],3150953,0.1,-9.6,False
780a70,adsb_icao,CPA054  ,B-LJM,B748,33100,524.4,28.23,0,25.713873,120.452495,8,186,0.343,[],[],110738,0.1,-18.3,False
78010c,adsb_icao,CSN6299 ,B-6267,A321,27950,459.1,186.63,1152,37.49913,120.458075,8,186,25.331,[],[],69411,5.7,-23.3,False
780b99,other,FZA6601 ,B-1905,B738,24600,410.0,10.0,-480,27.955271,120.508495,0,0,9.888,[],[],112593,9.7,-26.8,False
89900f,adsb_icao,CAL781  ,B-18902,A359,29725,458.5,191.7,832,24.167496,120.573171,8,186,0.061,[],[],3096876,0.1,-4.3,False
899143,adsb_icao,UIA9091 ,B-17008,AT76,9975,243.2,304.28,-128,25.709637,120.666936,8,186,0.421,[],[],1624904,0.2,-18.1,False
017073,other,RPC803  ,RP-C803,C172,4650,60.0,100.0,,14.911566,120.729692,0,0,3.769,[],[],62718,3.5,-28.7,False
7585dd,adsb_icao,PAL111  ,RP-C9938,A21N,6075,205.3,191.8,-384,14.58882,120.761526,8,186,0.064,[],[],1491595,0.1,-22.0,False
75857d,adsb_icao,CEB464  ,RP-C4116,A321,8275,262.9,326.01,-832,14.080981,120.773572,8,186,0.064,[],[],1150313,0.1,-18.6,False
758685,adsb_icao,CEB636  ,RP-C4124,A21N,3125,191.4,99.02,0,14.399826,120.78497,8,186,0.064,[],[],1608089,0.1,-13.6,False
89902a,adsb_icao,MDA363  ,B-50015,A320,18000,361.5,241.59,-64,24.22234,120.880599,8,186,0.421,[],[],1111218,0.2,-8.4,False
7585ed,adsb_icao,CEB792  ,RP-C3281,A20N,1325,124.0,60.54,-768,14.46918,120.94839,8,186,0.064,[],[],1506347,0.1,-21.7,False
758322,adsb_icao,CEB885  ,RP-C3276,A320,,,,,13.454498,121.03221,8,186,32.559,[],[],1037068,32.6,-29.2,False
758229,adsb_icao,CEB894  ,RP-C3268,A320,11150,310.6,323.9,-960,14.046765,121.040521,8,186,0.064,[],[],885381,0.1,-24.2,False
7583ed,adsb_icao,PAL438  ,RP-C9926,A321,1650,164.8,56.89,1408,14.521133,121.040521,8,186,0.112,[],[],1375424,0.1,-16.9,False
